success,collision,timeout,battery_dead,path_length_m,straight_line_m,path_efficiency,energy_j,energy_per_meter_j,flight_time_s,final_goal_distance_m,min_clearance_m,episode,return_goal,return_energy,return_safety
True,False,False,False,48.22968247906167,49.8690727507536,1.0339913138014885,1028.993426566215,21.335272671822793,7.0,1.7815536505541931,13.070349864637237,0,97.38751910019943,-9.160722534567764,0.0
True,False,False,False,48.43432416768936,48.14828387505324,0.9940942648101005,1198.349880291359,24.74174876772165,7.800000000000001,1.9714666968369983,5.31023425850844,1,95.39681717821625,-10.668436230263152,-0.04828359060630433
True,False,False,False,67.12182801384488,64.19864830630337,0.956449640988047,1593.0298364792327,23.733409586977377,10.4,0.4980467744527176,18.256032189690742,2,112.66060153185063,-14.18211617733307,-1.1054980494578566
True,False,False,False,52.66309947067785,49.708524415759825,0.943896673674456,1317.962397358613,25.026297551902314,9.0,1.8088391826440418,5.746913815731332,3,96.9996852331158,-11.733299282081543,-0.34976292840445383
True,False,False,False,46.51103999106609,47.06878637671081,1.0119916988687385,877.8414703927178,18.873830182282205,6.800000000000001,0.7853975918924263,13.99984066558265,4,95.60338878481839,-7.815076298825314,0.0
True,False,False,False,44.83285760199041,41.77354633574361,0.9317618499046784,1254.2286781013206,27.97565770256941,7.0,0.8974115174782605,5.5097980250821,5,90.17613481826535,-11.165903122749015,-0.06046774448642548
True,False,False,False,43.50839521537093,45.04340973859658,1.0352808812098717,814.6222042181771,18.723333742504526,6.4,1.777371131046484,13.971158639264415,6,92.6260386075501,-7.2522601123346515,0.0
True,False,False,False,47.20468926825736,48.3714210227356,1.024716437552377,957.1053174930339,20.27564066895863,7.2,1.311805225482273,15.440289048673462,7,96.33961579725333,-8.520731059644794,0.0
True,False,False,False,42.1019218761328,42.883203367608935,1.018556908014193,807.1567495920888,19.171494165202436,6.2,0.9536098332510182,4.511318217988904,8,91.30959353435793,-7.185798114951231,0.0
True,False,False,False,58.508174712227564,58.79955982150789,1.00498024610601,1166.8622255004752,19.943575940279914,8.4,0.4877570334942157,14.426271089209532,9,107.47180278801369,-10.388114061669611,0.0
True,False,False,False,44.50783583259777,44.81344146879137,1.0068663333203403,1079.2627608800292,24.248825868310846,6.6000000000000005,0.6139009208957739,17.58943666353582,10,93.5395405478956,-9.60825058650391,0.0
True,False,False,False,41.68086638143116,42.812725343117876,1.0271553607194441,1083.2535824175643,25.989229026682473,6.2,1.8092731001585933,11.513254826375917,11,90.3834522429593,-9.643779296257028,-0.0004799294887048948
True,False,False,False,43.62426815787771,44.30672688704612,1.015644015544251,900.3557371118471,20.638873157789813,6.4,0.7751283987842578,16.426782640229263,12,92.89159848826185,-8.015511933454631,0.0
True,False,False,False,52.894739644480005,48.93318242487594,0.925104892353554,1182.2865603606945,22.351685031577155,8.8,1.7118736021012138,5.24827320004675,13,96.34130882277472,-10.525430829966417,-0.019299853542645167
True,False,False,False,46.418236024023365,45.39081302551022,0.9778659620330808,1001.8200257615002,21.582466538431508,7.4,0.7991294986095285,8.959972443852497,14,93.8516835269007,-8.91880846722209,-0.3804987186104384
True,False,False,False,48.107866080524076,48.18061224897993,1.001512147064143,1063.0887744994677,22.098023901539193,7.2,0.5742348026435307,19.650379496868563,15,96.88637744633641,-9.464259966462116,0.0
True,False,False,False,52.38614847182217,52.38858307660577,1.000046474208443,1146.7397166972423,21.890132222911152,8.0,1.1868603940788234,14.358735187886532,16,100.40172268252694,-10.208971304207154,-0.036682606365990716
True,False,False,False,50.32046010248145,50.85454815358569,1.010613735447103,1173.7758476967078,23.32601580562308,8.0,1.786932644776429,4.833204527256062,17,98.26761550880927,-10.449663312630197,-0.0629159945172743
True,False,False,False,58.806449416786656,59.165092753609635,1.0060987075461931,1106.2686610407836,18.81202949697202,8.4,0.6301826534021847,23.626715475933295,18,107.69491010020745,-9.848673461696098,0.0
