success,collision,timeout,battery_dead,path_length_m,straight_line_m,path_efficiency,energy_j,energy_per_meter_j,flight_time_s,final_goal_distance_m,min_clearance_m,episode,return_goal,return_energy,return_safety
False,True,False,False,6.748118361488112,49.8690727507536,7.390070843356747,295.2534555813711,43.753449445463055,1.6,43.56660099467456,0.20849673494005172,0,6.142471756079043,-7.885575109004511,-53.320286710189684
True,False,False,False,50.62663564201939,48.14828387505324,0.9510464850066167,1182.7628625669918,23.362462221078648,7.800000000000001,1.8071512239906071,6.091493033667982,1,95.56113265106265,-31.589013481817684,-0.7843854109524755
True,False,False,False,65.03630255018822,64.19864830630337,0.9871202050079886,1309.6633075356444,20.13741950543672,9.0,1.3617517339863552,11.208149119182945,2,111.93689657231701,-34.97824727823848,-3.0421246697861584
True,False,False,False,50.09414740899172,49.708524415759825,0.9923020350045388,1046.1996713807118,20.88466867873916,7.6000000000000005,1.513957446987614,7.107297214690708,3,97.43456696877223,-27.94170883265004,-1.091459859844142
True,False,False,False,46.09447627080023,47.06878637671081,1.0211372421325846,847.4943817226399,18.386029092590164,6.6000000000000005,1.8897546209428713,4.195715494231215,4,94.51903175576794,-22.63472442134179,-2.241079301132628
False,True,False,False,5.934554609244452,41.77354633574361,7.039036471359043,293.2391923678014,49.41216513721401,1.4000000000000001,36.47464263752423,-0.42977071766849306,5,5.158903698219383,-7.831778536738717,-54.47966093724696
False,True,False,False,14.626712719116169,45.04340973859658,3.0795306234276243,339.00001763934404,23.176774176763104,2.6,31.055573523907704,0.2810917542254039,6,13.727836214688878,-9.053950260413368,-53.19787845674777
False,True,False,False,21.946021121325842,48.3714210227356,2.204108925044783,485.8188649811748,22.13699067796325,3.6,28.6018031760349,-0.395249402137154,7,19.40961784670071,-12.975161092143667,-53.406620737331
True,False,False,False,43.974020577542255,42.883203367608935,0.9751940533158706,878.8807242421981,19.986362690953182,6.6000000000000005,1.6637670210644881,6.981713095614866,8,90.55943634654446,-23.472985097571915,-2.4574180336709293
True,False,False,False,60.77336533690138,58.79955982150789,0.9675218657967753,1300.7953264250204,21.404036442839246,9.0,1.5837159962863676,7.174863886217402,9,106.3158438252215,-34.74140286612019,-7.825757832061981
True,False,False,False,44.8468384828074,44.81344146879137,0.9992553095124234,1241.047837785012,27.673028462436285,7.4,1.784738176677868,9.114750924880408,10,92.2887032921135,-33.145677903926355,-1.3313285811594047
False,True,False,False,17.130978829082387,42.812725343117876,2.499140636986656,600.7359202405208,35.06722681956049,2.8000000000000003,27.71933872433201,0.47175109694066064,11,14.813386618785866,-16.044344715308586,-52.707263572412074
True,False,False,False,44.49874404408244,44.30672688704612,0.9956848859184406,920.8552496890618,20.693960458228247,6.4,1.198012892605004,10.4784245346865,12,92.46871399444112,-24.59403302036191,-0.7588350983659852
True,False,False,False,48.2243761092731,48.93318242487594,1.0146980919773172,891.5580915422206,18.487706082957125,7.0,1.8015241691429649,6.771459558500968,13,96.43165825573297,-23.81156989696714,0.0
True,False,False,False,44.689475764956335,45.39081302551022,1.015693566517597,917.6610571188228,20.534164731429122,6.800000000000001,1.9531294807341584,8.877915753234397,14,92.75768354477607,-24.508723111369836,0.0
False,True,False,False,31.919653155755395,48.18061224897993,1.5094340785558484,759.2190228556804,23.785315559382465,5.0,17.586188152314634,-0.3708184989801575,15,30.0944240966653,-20.277082336343767,-56.460364756321034
False,True,False,False,27.99400556662275,52.38858307660577,1.8714214709976578,619.1503512651749,22.117247558291115,4.2,25.48854471600938,0.007879981294295124,16,26.480038360596396,-16.536153959839083,-52.59859260148216
True,False,False,False,51.431917246580795,50.85454815358569,0.988774109076529,1099.0126965624056,21.368301152247405,7.4,1.1134912615133297,5.556114957061247,17,99.00105689207237,-29.352229417359048,-0.13816140344026803
False,True,False,False,21.788560281451375,59.165092753609635,2.7154200180898114,453.6557659203312,20.820823407342285,3.4000000000000004,37.61726961279207,0.0027100379643165695,18,21.207823140817567,-12.116154944753342,-57.17874580639133
False,True,False,False,44.888975182494846,59.80603959791634,1.3323102021103532,769.1257061516908,17.133955565366154,6.2,16.839966163960007,0.41788856130960506,19,42.346073433956334,-20.541668215814642,-52.70120984630657
