success,collision,timeout,battery_dead,path_length_m,straight_line_m,path_efficiency,energy_j,energy_per_meter_j,flight_time_s,final_goal_distance_m,min_clearance_m,episode,return_goal,return_energy,return_safety,w_goal,w_energy,w_safety
True,False,False,False,44.45636842643016,41.65733595589718,0.9370386612850522,758.4208421862346,17.05989195769169,4.0,2.4672459040849115,5.885155108531507,0,87.19009005181226,-20.25576467350024,-0.12355682272149775,0.8,0.1,0.1
True,False,False,False,58.33154613851554,43.27180437724276,0.7418250885119426,933.4184990129959,16.001950244837968,5.2,2.7434608405645444,4.934935853446175,1,87.92834353667823,-24.929569977793822,-2.0,0.8,0.1,0.1
False,True,False,False,19.027272424883513,53.57908125095902,2.815909713937206,416.7466449651379,21.90259516230631,1.8,36.99474066683379,-0.284839484662881,2,15.68434058412523,-11.130392915562467,-54.7671317936265,0.8,0.1,0.1
True,False,False,False,62.850110722573554,52.09025932997661,0.8288013932053045,910.063992157475,14.479910722426332,5.0,2.466173005071761,7.5926955113550765,3,97.12408632490484,-24.305822094537582,-7.239797080201271,0.8,0.1,0.1
True,False,False,False,50.2694476810359,46.62669452187111,0.9275354449430521,546.8067621679322,10.877516809762255,4.0,2.311912702151801,1.6852161897857507,4,92.3147818197193,-14.60401465817375,-8.516963499984305,0.8,0.1,0.1
True,False,False,False,45.958892273946844,45.191634239612334,0.9833055585900304,719.4676400576578,15.654590536454451,3.8000000000000003,2.29087602948789,7.461234130231343,5,91.00075821012445,-19.21540969944483,-3.0,0.8,0.1,0.1
True,False,False,False,45.977387356258184,44.38330475613762,0.965328986882862,589.5664224974196,12.822964861598885,3.8000000000000003,2.464643945132922,4.895879637305654,6,90.0186608110047,-15.746031819326895,-0.6404208583721639,0.8,0.1,0.1
False,True,False,False,34.10205313539672,40.9016091738334,1.199388465305597,498.8929638912511,14.629411370349953,3.4000000000000004,7.333484834124759,0.3547151730640261,7,31.868124339708636,-13.324341726575051,-58.08445949431877,0.8,0.1,0.1
False,True,False,False,7.779959999507198,47.22079295475341,6.069541868819955,227.8687046849401,29.289187180830478,1.0,40.59071759034266,0.41510096397106944,8,6.13007536441075,-6.08587554799828,-51.98562280388943,0.8,0.1,0.1
True,False,False,False,48.0481539201215,48.19338008583773,1.0030225129139752,718.3612420604998,14.950860406723473,4.0,2.4787783278656086,5.532925034706702,9,93.71460175797212,-19.185860224774462,0.0,0.8,0.1,0.1
True,False,False,False,60.34145680788823,57.219112341654906,0.9482554013209514,565.2031187142715,9.366746323572096,4.2,2.5165805366305203,5.93600368320967,10,102.60253180502437,-15.095341172854305,-5.336259189308333,0.8,0.1,0.1
True,False,False,False,59.83461620681487,56.60847746661054,0.9460824027172937,683.7843076792153,11.427904965843762,4.6000000000000005,1.9013732615946164,8.05042836661253,11,102.40710420501591,-18.26238580661445,-8.020315441469576,0.8,0.1,0.1
True,False,False,False,52.70217857290142,53.15443489055534,1.008581359061435,632.0036739088104,11.991983842462561,4.4,2.099846397519088,4.413426788066127,12,98.85458849303626,-16.87943814226154,-2.4205232776891266,0.8,0.1,0.1
True,False,False,False,69.11721676820808,58.12684060469862,0.8409893123971289,1223.5140154390192,17.702015107787155,5.800000000000001,2.725681575646604,4.585212396716855,13,102.50115902905202,-32.67738779438297,-6.148367710837007,0.8,0.1,0.1
True,False,False,False,49.279973179694,45.78453248680056,0.9290697525311611,637.5569117968291,12.93744437465597,4.0,2.5983880171373523,7.9560435021217115,14,91.18614446966319,-17.027753000686875,-0.41681877307452947,0.8,0.1,0.1
