success,collision,timeout,battery_dead,path_length_m,straight_line_m,path_efficiency,energy_j,energy_per_meter_j,flight_time_s,final_goal_distance_m,min_clearance_m,episode,return_goal,return_energy,return_safety
True,False,False,False,51.35954598823718,49.8690727507536,0.9709796259136532,709.9633484923141,13.823396115201568,4.2,1.0175921927866463,9.807649554251807,0,96.75148055796694,-18.961570824472744,-1.9882055892956363
True,False,False,False,60.40836446851384,48.14828387505324,0.7970466391313934,973.3112287356969,16.11219302656353,6.0,2.3505153765069577,3.7588691831395247,1,92.79776849854628,-25.99501768241815,-8.251997820197278
False,True,False,False,35.964233896220826,64.19864830630337,1.785069257739686,525.2431366597708,14.6045968384986,2.8000000000000003,28.828960147071815,-0.3304163550568706,2,33.96968815923155,-14.028097305293894,-53.09965596336875
True,False,False,False,52.698317458666374,49.708524415759825,0.9432658728572961,627.4819579166322,11.907058672391088,4.2,1.0607036700109267,10.878744052282519,3,96.54782074574888,-16.758672981333277,-0.4534572006353076
True,False,False,False,48.07752619478375,47.06878637671081,0.9790184749941984,494.1590130906842,10.278378531553871,3.4000000000000004,1.4567489692004283,6.094665745229417,4,93.91203740751038,-13.197908237332058,-0.4015872674951938
True,False,False,False,53.35723375741142,41.77354633574361,0.7829031490962776,992.5124347211017,18.601272307960304,5.2,0.3404952931664548,18.064454662159836,5,88.83305104257715,-26.507839968217443,-1.9140381531608732
True,False,False,False,46.799565168578866,45.04340973859658,0.9624749626699232,448.2835066846786,9.578796406972929,3.4000000000000004,0.2854207330358357,9.23212304446985,6,93.05798900556074,-11.97267363096358,-0.3874228690371796
False,True,False,False,15.292089290735591,48.3714210227356,3.1631662687217283,261.90418446330074,17.126775778243083,2.0,33.60775694689784,0.4201065159356725,7,13.763664075837768,-6.994888895987022,-52.168965359384764
True,False,False,False,44.46543277712885,42.883203367608935,0.9644166420812675,496.24412136045294,11.160222455221444,3.8000000000000003,1.6438842907147246,3.95490487497449,8,89.33931907689421,-13.253596926357874,-0.9004154207443049
True,False,False,False,59.82369327532722,58.79955982150789,0.9828808052838538,705.964021772788,11.800742868276657,4.4,2.6702639144525717,5.308592880291034,9,103.9292959070553,-18.854757540373587,-1.2879261044207264
True,False,False,False,63.16202416245256,44.81344146879137,0.7094997676694356,1073.8245991687597,17.00111124378924,6.0,2.96418102299927,6.859833860192058,10,88.8492604457921,-28.6795103344971,-2.689032461648944
True,False,False,False,43.5486862704374,42.812725343117876,0.9831002725834436,716.4788433019664,16.452364116167175,3.2,1.279649166835315,9.496655015948424,11,89.93307617628255,-19.135585464175016,0.0
True,False,False,False,43.48088457458663,44.30672688704612,1.0189932270361897,534.3827873254768,12.290062462018279,3.4000000000000004,2.2926718720564505,6.580682725008239,12,90.31405501498966,-14.272197418034573,-0.30964711097495085
True,False,False,False,48.0326497180187,48.93318242487594,1.0187483453888952,493.4701451606365,10.273639869080943,3.8000000000000003,2.0064002963225382,4.138818378886185,13,95.0267821285534,-13.179510079072138,0.0
True,False,False,False,46.51603911428044,45.39081302551022,0.9758099333005167,524.1745988781574,11.26868514299696,3.8000000000000003,0.7412445151646475,11.106265094336901,14,92.74956851034557,-13.999558994312471,0.0
True,False,False,False,49.40943303908285,48.18061224897993,0.9751298342336588,641.7230100904927,12.987864272453601,3.8000000000000003,0.39514157800989497,5.4454311814557235,15,95.88547067097002,-17.139020389383447,-0.053707893163790474
False,True,False,False,31.66814204855229,52.38858307660577,1.6542992322153207,450.2645757138573,14.218218897197385,2.8000000000000003,22.12658703277003,-0.04012968396933969,16,28.861996043835735,-12.025583659044205,-53.39840437536548
True,False,False,False,51.293131518453556,50.85454815358569,0.9914494718516049,664.3586475413582,12.952195116072103,4.0,0.4246997094533857,6.515044713052937,17,98.4298484441323,-17.74356884050158,-0.013800884923182833
True,False,False,False,60.59575251454472,59.165092753609635,0.9763900982896171,630.0837666570952,10.39815070381141,4.6000000000000005,2.786849276491847,9.701749900060847,18,104.07824347711778,-16.828161611709465,-2.0770561867411153
True,False,False,False,59.938699754010244,59.80603959791634,0.9977867361714827,551.8893813458662,9.207563454176226,4.0,1.5456114468488034,7.519572308156636,19,106.26042815106754,-14.739760318454495,-1.9776327884436
True,False,False,False,64.18379551381182,49.07402499560053,0.7645858990224442,952.9161715745919,14.846678416977262,6.4,2.9178207606916033,7.758208852241415,20,92.95620423490891,-25.450310238504745,-8.275400975936694
True,False,False,False,47.83178052454053,45.7865532653256,0.9572412476226846,578.7028048476534,12.098709236858634,4.0,2.634369041376172,5.314268467397575,21,91.15218422394942,-15.455888312745202,-3.8095375942015695
True,False,False,False,42.2080382877277,42.935400982671005,1.0172328003018039,520.9845603668194,12.343254543490582,3.6,1.514245646986819,6.756176805808274,22,89.6211553356842,-13.914360031163197,-0.02507232297459395
True,False,False,False,49.34870685158637,50.77800043191405,1.0289631415191123,592.7784874021401,12.012036894601717,3.4000000000000004,2.4389770393742887,11.813080333418581,23,96.63902339253977,-15.831819059348504,-0.09758939015313818
True,False,False,False,68.29964122123064,66.09939899979331,0.9677854497901316,957.7738358313285,14.023116647552882,4.800000000000001,0.9570483394807332,11.432348956180347,24,112.74235066031255,-25.580047844032148,-3.713866638227523
True,False,False,False,55.28432252208222,41.515312012521285,0.750941860523638,827.8955526844635,14.975231944893187,5.800000000000001,2.1476850328280155,5.8836855115194995,25,86.46762697969328,-22.111282492017835,-8.322685652100322
True,False,False,False,46.796540859719684,45.757427239702245,0.9777950762828314,500.03623674093024,10.685324760218302,3.8000000000000003,1.6653380819738814,11.747211792553227,26,92.19208915772836,-13.354876048039564,-3.433327447430866
True,False,False,False,51.51636129768726,48.52223335837999,0.9418800578323904,781.4093542569367,15.168178314100315,3.8000000000000003,1.7212730183253087,9.422197115527794,27,94.90096034005467,-20.86973763520811,-1.8318060782818484
True,False,False,False,52.95788930011077,51.090511346138555,0.9647384369231591,658.0439414071989,12.425796233646768,4.2,1.1044422212951368,5.775414554754313,28,97.88606912484342,-17.574916827897173,-1.1791869268153257
True,False,False,False,51.05095821756768,50.28505425370785,0.9849972656615822,532.165800861435,10.424207878595817,3.4000000000000004,0.49544654719884884,6.603167991058527,29,98.089607706509,-14.2129865503974,0.0
True,False,False,False,42.412425973257044,42.848218320860184,1.0102751101264031,456.5606946026997,10.764786124014266,3.4000000000000004,1.8424290149737585,8.521651534209138,30,89.3057893058864,-12.193739246911674,0.0
True,False,False,False,55.25477208420692,49.5421357312058,0.896612796731924,873.9088643173468,15.815988942738395,5.6000000000000005,1.3985116708420646,3.5514010621023235,31,95.34362406036372,-23.340197575096802,-3.079661098967344
False,True,False,False,9.927384034278218,50.30475965201496,5.067272453479979,185.18622979872737,18.65408139337601,1.4000000000000001,41.14653109397659,0.37158876802346774,32,8.458228558038368,-4.945919841499633,-52.45631947497242
True,False,False,False,64.43992220360148,44.86632995121517,0.6962505294382189,873.2079397957579,13.550729267437804,5.800000000000001,1.4387280835075358,8.209317718323028,33,90.52760186770763,-23.321477411602533,-2.415599271816064
True,False,False,False,44.542123069987106,42.25791271732537,0.9487179731178809,392.4520037446916,8.81080596737719,3.4000000000000004,1.533777412747371,9.451588644913013,34,89.024135304578,-10.48153609621409,-0.22499598034554374
False,True,False,False,14.593266558196799,45.07773991771262,3.0889410357815463,192.31041045564825,13.17802355550277,1.6,30.88149712309284,-0.2975322271252874,35,13.396242794619782,-5.136191151109366,-53.189886623722465
True,False,False,False,68.87853272032271,50.81309440735921,0.7377203375351045,1072.027810502131,15.564033787639433,6.4,1.2783344407333561,4.832581225548936,36,96.33475996662582,-28.63152203252175,-8.68466012433756
True,False,False,False,53.636352426484436,52.10354480486623,0.9714222248106987,637.8962126461204,11.89298272138173,4.4,1.8183821668178937,0.9120010498620679,37,98.08516263804833,-17.036814985503838,-3.9725874280037896
True,False,False,False,53.036217052968254,52.737873812126644,0.9943747262263511,641.189000595088,12.08964432653107,3.8000000000000003,0.6318755838861623,6.137433387793394,38,100.20599822824047,-17.12475816177753,-1.5915974192216351
False,True,False,False,15.638624885907086,40.497285264354026,2.5895681723812296,266.97320155050255,17.07139876416425,2.0,25.549169111662184,0.17189375281839991,39,13.948116152691844,-7.130271274124646,-52.23026679084285
True,False,False,False,46.968444152256,46.050733523663645,0.9804611235233289,680.8404079340081,14.495698552989131,4.6000000000000005,2.914575724202104,13.638447810654478,40,90.83615779946155,-18.18376067246149,-1.3809766298344317
True,False,False,False,40.31327543928104,42.046726892466545,1.0429995189995511,485.5305795627042,12.043937741898436,3.2,2.933553082826075,6.223820961073306,41,87.51317380964046,-12.967461618091095,0.0
True,False,False,False,51.719186070778825,48.99552826666987,0.947337574099067,602.0875101174908,11.641473036592668,4.4,1.1969143949919303,7.954834362600095,42,95.59861387167794,-16.080442729709233,-1.262549560205481
True,False,False,False,45.226167119351366,43.835352069062765,0.9692475586839305,673.8037816307461,14.898538269948572,3.4000000000000004,0.5721873833223174,5.152876015210136,43,91.56316468574045,-17.995827748461974,-0.9033586223232335
True,False,False,False,45.11914470320186,43.063114012463615,0.9544310801043988,490.010066058581,10.860358042731418,3.6,0.7795435869224047,5.884912569951349,44,90.48357042554122,-13.087098921381772,0.0
True,False,False,False,43.862125099806434,43.75668240087643,0.9975960421732856,403.3038230084,9.194808096750876,3.4000000000000004,2.512409891472044,5.425889650155093,45,89.54427250940438,-10.771364493666091,-0.3330686667899807
