success,collision,timeout,battery_dead,path_length_m,straight_line_m,path_efficiency,energy_j,energy_per_meter_j,flight_time_s,final_goal_distance_m,min_clearance_m,episode,return_goal,return_energy,return_safety
False,False,True,False,51.16269134075987,49.8690727507536,0.9747155875481539,13359.197048969285,261.1120857578184,80.0,2.117189096026067,5.562103036685242,0,34.75188365472668,-118.93166106863116,0.0
False,False,True,False,48.6595829384611,48.14828387505324,0.9894923254057789,13331.29710749799,273.9706405695635,80.0,2.9191816556807084,19.976754182609206,1,32.2291022193717,-118.6832788963542,0.0
True,False,False,False,63.800927706572224,64.19864830630337,1.0062337745551335,1806.5686760982533,28.3157117151473,12.0,1.6448789469020781,19.624161442168326,2,111.35376935940127,-16.08316822450816,0.0
True,False,False,False,50.80087346527674,49.708524415759825,0.9784974356737478,1667.2588917081641,32.819492618522865,11.0,1.9861455721615235,4.0070569834653025,3,96.62237884359831,-14.842948172367773,-0.15879128047938149
False,False,True,False,46.87957219558377,47.06878637671081,1.0040361755081217,13222.788937422705,282.0586519487979,80.0,2.260838076531209,12.209874227606063,4,31.80794830017876,-117.71727346509466,-5.384931256270282
False,False,True,False,43.38603539920755,41.77354633574361,0.9628339153686905,13529.090150132046,311.83052393810465,80.0,2.3229860880523487,11.636449414673304,5,26.450560247690525,-120.44415232475403,-2.9932868827843
True,False,False,False,46.312039744499636,45.04340973859658,0.9726069071260519,1458.1162358684294,31.484604088110935,10.200000000000001,1.815016519344459,13.87244802556862,6,92.20839321925214,-12.98103361506702,0.0
False,False,True,False,48.02013823770436,48.3714210227356,1.0073153222361078,13229.417404614229,275.49727864437466,80.0,2.636110001033923,15.590533825469434,7,32.73531102170084,-117.77628409354314,0.0
False,False,True,False,42.724074246810325,42.883203367608935,1.0037245773864951,13251.398284221576,310.16232692767807,80.0,2.1628723463819113,4.83712990522165,8,27.720331021226162,-117.97197119313965,0.0
False,True,False,False,58.30676192770775,58.79955982150789,1.008451813777811,4545.226452903836,77.95367642846095,28.400000000000002,2.0363065805731457,0.4170199328747173,9,53.92325324093473,-40.46435799961862,-52.1122521314991
True,False,False,False,45.287825063548816,44.81344146879137,0.989525140717361,1647.3906361373238,36.376015713399156,10.0,1.8412706384134778,18.737930925497324,10,91.9721708303779,-14.666068931129363,0.0
False,False,True,False,43.98035950540603,42.812725343117876,0.9734510091454658,13562.57010775238,308.377881860772,80.0,2.5679873969282805,14.099630302451974,11,27.244737946188724,-120.74221117946647,-0.22733558137021503
True,False,False,False,45.42307349414055,44.30672688704612,0.9754233581917692,1279.6653349916123,28.17214328653224,8.8,1.7886312855721345,13.859194568567316,12,91.63809560147399,-11.392355644177211,-0.014017452798722255
False,False,True,False,50.94486303809668,48.93318242487594,0.9605125915891383,13202.56229444422,259.1539461902433,80.0,2.5450593112528686,5.880038813171462,13,33.38812311362223,-117.53720364215127,-19.833605986947543
False,True,False,False,29.034505010540663,45.39081302551022,1.563340343120421,949.9902151966295,32.71935288208791,6.4,17.33684923902752,-0.6449508508135362,14,27.41396378648271,-8.457388110837107,-52.31706549411523
True,False,False,False,48.85085465728717,48.18061224897993,0.9862798222669935,1667.4620226038708,34.133732854868946,10.8,1.6741470445707278,17.01179964402077,15,95.42646520440921,-14.844756566596278,-0.10241021132062854
False,False,True,False,51.914292495896824,52.38858307660577,1.0091360309060637,13286.661552350964,255.93455893482724,80.0,2.2181812466469295,11.555033518644972,16,37.17040182995801,-118.28590615779086,0.0
